deviceName,pm10,pm25,co2,tvoc,temperature,humidity,checkDateTime
sch_컴퓨터실_520,10,7,462,152,16,24,2024-01-27 17:00
sch_컴퓨터실_520,7,7,466,139,16,24,2024-01-27 18:00
sch_컴퓨터실_520,8,7,469,124,16,24,2024-01-27 19:00
sch_컴퓨터실_520,9,8,471,112,16,26,2024-01-27 20:00
sch_컴퓨터실_520,7,7,471,103,15,26,2024-01-27 21:00
sch_컴퓨터실_520,9,8,465,99,15,26,2024-01-27 22:00
sch_컴퓨터실_520,7,7,466,95,15,26,2024-01-27 23:00
sch_컴퓨터실_520,10,9,466,101,15,26,2024-01-28 0:00
sch_컴퓨터실_520,14,9,467,103,15,26,2024-01-28 1:00
sch_컴퓨터실_520,14,11,462,103,15,26,2024-01-28 2:00
sch_컴퓨터실_520,6,6,463,106,16,26,2024-01-28 3:00
sch_컴퓨터실_520,7,7,461,100,16,26,2024-01-28 4:00
sch_컴퓨터실_520,5,5,457,89,16,26,2024-01-28 5:00
sch_컴퓨터실_520,6,4,454,79,16,24,2024-01-28 6:00
sch_컴퓨터실_520,2,2,454,71,16,24,2024-01-28 7:00
sch_컴퓨터실_520,3,3,452,67,16,24,2024-01-28 8:00
sch_컴퓨터실_520,6,4,454,69,16,24,2024-01-28 9:00
sch_컴퓨터실_520,3,3,453,77,16,24,2024-01-28 10:00
sch_컴퓨터실_520,4,4,449,94,16,24,2024-01-28 11:00
sch_컴퓨터실_520,3,2,445,107,17,24,2024-01-28 12:00
sch_컴퓨터실_520,5,2,443,115,17,24,2024-01-28 13:00
sch_컴퓨터실_520,13,4,441,119,17,24,2024-01-28 14:00
sch_컴퓨터실_520,2,2,438,120,17,24,2024-01-28 15:00
sch_컴퓨터실_520,6,3,440,117,17,24,2024-01-28 16:00
sch_컴퓨터실_520,3,3,439,108,17,24,2024-01-28 17:00
sch_컴퓨터실_520,1,1,443,97,17,24,2024-01-28 18:00
sch_컴퓨터실_520,2,2,445,85,17,24,2024-01-28 19:00
sch_컴퓨터실_520,5,5,453,76,16,24,2024-01-28 20:00
sch_컴퓨터실_520,5,5,457,71,16,24,2024-01-28 21:00
sch_컴퓨터실_520,3,2,453,67,16,26,2024-01-28 22:00
sch_컴퓨터실_520,5,5,459,67,15,26,2024-01-28 23:00
sch_컴퓨터실_520,5,4,460,71,15,26,2024-01-29 0:00
sch_컴퓨터실_520,4,4,460,76,16,26,2024-01-29 1:00
sch_컴퓨터실_520,8,6,461,76,16,26,2024-01-29 2:00
sch_컴퓨터실_520,5,5,462,74,16,26,2024-01-29 3:00
sch_컴퓨터실_520,5,5,463,72,16,26,2024-01-29 4:00
sch_컴퓨터실_520,5,4,463,68,16,24,2024-01-29 5:00
sch_컴퓨터실_520,8,5,465,63,16,24,2024-01-29 6:00
sch_컴퓨터실_520,7,7,465,61,16,24,2024-01-29 7:00
sch_컴퓨터실_520,6,6,466,69,16,24,2024-01-29 8:00
sch_컴퓨터실_520,7,6,468,82,16,24,2024-01-29 9:00
sch_컴퓨터실_520,4,4,471,105,16,24,2024-01-29 10:00
sch_컴퓨터실_520,8,8,475,126,16,24,2024-01-29 11:00
sch_컴퓨터실_520,8,8,473,141,16,24,2024-01-29 12:00
sch_컴퓨터실_520,6,6,472,157,17,24,2024-01-29 13:00
sch_컴퓨터실_520,8,7,475,171,17,26,2024-01-29 14:00
sch_컴퓨터실_520,9,8,475,185,16,26,2024-01-29 15:00
sch_컴퓨터실_520,8,4,488,184,17,26,2024-01-29 16:00
sch_컴퓨터실_520,7,7,502,160,16,26,2024-01-29 17:00
sch_컴퓨터실_520,4,4,515,137,16,26,2024-01-29 18:00
sch_컴퓨터실_520,6,6,516,108,16,24,2024-01-29 19:00
sch_컴퓨터실_520,5,4,514,94,16,24,2024-01-29 20:00
sch_컴퓨터실_520,8,8,507,79,16,26,2024-01-29 21:00
sch_컴퓨터실_520,8,7,503,70,15,26,2024-01-29 22:00
sch_컴퓨터실_520,7,6,500,72,15,26,2024-01-29 23:00
sch_컴퓨터실_520,5,5,499,85,15,26,2024-01-30 0:00
sch_컴퓨터실_520,8,8,498,101,16,26,2024-01-30 1:00
sch_컴퓨터실_520,10,10,490,107,16,26,2024-01-30 2:00
sch_컴퓨터실_520,14,11,485,109,16,26,2024-01-30 3:00
sch_컴퓨터실_520,11,8,483,113,16,26,2024-01-30 4:00
sch_컴퓨터실_520,9,9,482,113,16,26,2024-01-30 5:00
sch_컴퓨터실_520,10,10,480,111,16,26,2024-01-30 6:00
sch_컴퓨터실_520,10,10,477,107,16,24,2024-01-30 7:00
sch_컴퓨터실_520,7,7,481,102,16,24,2024-01-30 8:00
sch_컴퓨터실_520,8,8,476,102,16,24,2024-01-30 9:00
sch_컴퓨터실_520,11,10,483,118,16,24,2024-01-30 10:00
sch_컴퓨터실_520,11,10,486,147,16,24,2024-01-30 11:00
sch_컴퓨터실_520,14,10,486,159,17,24,2024-01-30 12:00
sch_컴퓨터실_520,14,13,486,163,17,24,2024-01-30 13:00
sch_컴퓨터실_520,14,13,478,167,17,24,2024-01-30 14:00
sch_컴퓨터실_520,11,9,478,184,17,24,2024-01-30 15:00
sch_컴퓨터실_520,12,9,486,194,17,24,2024-01-30 16:00
sch_컴퓨터실_520,8,7,502,210,17,24,2024-01-30 17:00
sch_컴퓨터실_520,6,6,518,202,17,24,2024-01-30 18:00
sch_컴퓨터실_520,7,7,526,176,17,24,2024-01-30 19:00
sch_컴퓨터실_520,10,10,524,162,17,24,2024-01-30 20:00
sch_컴퓨터실_520,18,17,514,142,17,24,2024-01-30 21:00
sch_컴퓨터실_520,16,15,512,125,17,26,2024-01-30 22:00
sch_컴퓨터실_520,22,18,505,114,16,26,2024-01-30 23:00
sch_컴퓨터실_520,16,16,501,112,16,26,2024-01-31 0:00
sch_컴퓨터실_520,14,13,497,117,16,26,2024-01-31 1:00
sch_컴퓨터실_520,21,20,492,120,17,26,2024-01-31 2:00
sch_컴퓨터실_520,14,13,487,133,17,26,2024-01-31 3:00
sch_컴퓨터실_520,14,14,484,162,17,26,2024-01-31 4:00
sch_컴퓨터실_520,15,15,484,155,17,26,2024-01-31 5:00
sch_컴퓨터실_520,11,11,480,147,17,24,2024-01-31 6:00
sch_컴퓨터실_520,14,14,482,144,17,26,2024-01-31 7:00
sch_컴퓨터실_520,8,8,475,145,17,24,2024-01-31 8:00
sch_컴퓨터실_520,14,11,472,154,17,26,2024-01-31 9:00
sch_컴퓨터실_520,8,8,478,176,17,26,2024-01-31 10:00
sch_컴퓨터실_520,8,8,481,202,18,24,2024-01-31 11:00
sch_컴퓨터실_520,10,10,473,216,18,24,2024-01-31 12:00
sch_컴퓨터실_520,9,8,467,212,19,24,2024-01-31 13:00
sch_컴퓨터실_520,6,5,461,211,19,24,2024-01-31 14:00
sch_컴퓨터실_520,2,2,470,210,19,24,2024-01-31 15:00
sch_컴퓨터실_520,8,5,480,199,19,24,2024-01-31 16:00
sch_컴퓨터실_520,9,9,484,188,19,24,2024-01-31 17:00
sch_컴퓨터실_520,10,8,506,170,19,24,2024-01-31 18:00
sch_컴퓨터실_520,7,7,515,145,18,24,2024-01-31 19:00
sch_컴퓨터실_520,9,8,513,121,18,24,2024-01-31 20:00
sch_컴퓨터실_520,11,6,507,95,18,24,2024-01-31 21:00
sch_컴퓨터실_520,7,6,493,76,18,24,2024-01-31 22:00
sch_컴퓨터실_520,7,6,492,73,17,24,2024-01-31 23:00
sch_컴퓨터실_520,13,12,491,79,17,24,2024-02-01 0:00
sch_컴퓨터실_520,9,6,477,87,18,24,2024-02-01 1:00
sch_컴퓨터실_520,8,7,473,100,18,26,2024-02-01 2:00
sch_컴퓨터실_520,15,11,469,111,18,26,2024-02-01 3:00
sch_컴퓨터실_520,9,9,457,111,18,26,2024-02-01 4:00
sch_컴퓨터실_520,15,14,454,113,18,26,2024-02-01 5:00
sch_컴퓨터실_520,21,16,450,118,18,27,2024-02-01 6:00
sch_컴퓨터실_520,21,20,452,119,18,27,2024-02-01 7:00
sch_컴퓨터실_520,26,23,456,118,18,27,2024-02-01 8:00
sch_컴퓨터실_520,27,25,451,129,18,26,2024-02-01 9:00
sch_컴퓨터실_520,27,22,460,131,18,27,2024-02-01 10:00
sch_컴퓨터실_520,26,25,462,129,18,26,2024-02-01 11:00
sch_컴퓨터실_520,26,26,463,134,18,26,2024-02-01 12:00
sch_컴퓨터실_520,21,20,459,136,18,26,2024-02-01 13:00
sch_컴퓨터실_520,31,24,470,132,18,26,2024-02-01 14:00
sch_컴퓨터실_520,26,22,472,132,18,26,2024-02-01 15:00
sch_컴퓨터실_520,23,21,483,138,18,26,2024-02-01 16:00
sch_컴퓨터실_520,24,22,492,140,18,26,2024-02-01 17:00
sch_컴퓨터실_520,38,33,505,135,18,27,2024-02-01 18:00
sch_컴퓨터실_520,30,26,509,128,18,27,2024-02-01 19:00
sch_컴퓨터실_520,23,21,508,116,18,27,2024-02-01 20:00
sch_컴퓨터실_520,28,26,498,106,17,27,2024-02-01 21:00
sch_컴퓨터실_520,23,17,494,95,17,27,2024-02-01 22:00
sch_컴퓨터실_520,20,19,493,87,17,27,2024-02-01 23:00
sch_컴퓨터실_520,17,17,488,86,17,27,2024-02-02 0:00
sch_컴퓨터실_520,13,13,476,82,17,27,2024-02-02 1:00
sch_컴퓨터실_520,13,13,466,78,17,27,2024-02-02 2:00
sch_컴퓨터실_520,14,13,461,72,18,27,2024-02-02 3:00
sch_컴퓨터실_520,13,13,458,67,18,27,2024-02-02 4:00
sch_컴퓨터실_520,15,14,451,62,18,27,2024-02-02 5:00
sch_컴퓨터실_520,10,10,448,57,18,26,2024-02-02 6:00
sch_컴퓨터실_520,15,15,445,54,18,26,2024-02-02 7:00
sch_컴퓨터실_520,17,13,445,51,18,26,2024-02-02 8:00
sch_컴퓨터실_520,14,13,448,59,18,26,2024-02-02 9:00
sch_컴퓨터실_520,10,9,449,75,18,26,2024-02-02 10:00
sch_컴퓨터실_520,13,12,448,90,18,26,2024-02-02 11:00
sch_컴퓨터실_520,7,6,449,101,18,26,2024-02-02 12:00
sch_컴퓨터실_520,12,12,445,119,18,26,2024-02-02 13:00
sch_컴퓨터실_520,17,14,445,132,18,27,2024-02-02 14:00
sch_컴퓨터실_520,10,9,446,142,19,25,2024-02-02 15:00
sch_컴퓨터실_520,9,9,459,152,19,25,2024-02-02 16:00
sch_컴퓨터실_520,9,9,464,149,19,27,2024-02-02 17:00
sch_컴퓨터실_520,12,10,476,135,18,27,2024-02-02 18:00
sch_컴퓨터실_520,11,7,491,107,18,27,2024-02-02 19:00
sch_컴퓨터실_520,10,9,495,90,18,27,2024-02-02 20:00
sch_컴퓨터실_520,8,8,487,76,17,27,2024-02-02 21:00
sch_컴퓨터실_520,13,12,484,67,17,27,2024-02-02 22:00
sch_컴퓨터실_520,12,12,485,71,17,27,2024-02-02 23:00
sch_컴퓨터실_520,11,10,482,76,17,27,2024-02-03 0:00
sch_컴퓨터실_520,16,12,475,80,17,27,2024-02-03 1:00
sch_컴퓨터실_520,8,7,473,83,17,27,2024-02-03 2:00
sch_컴퓨터실_520,13,9,470,82,17,27,2024-02-03 3:00
sch_컴퓨터실_520,10,10,436,82,17,27,2024-02-03 4:00
sch_컴퓨터실_520,10,9,437,83,17,27,2024-02-03 5:00
sch_컴퓨터실_520,11,9,439,86,17,27,2024-02-03 6:00
sch_컴퓨터실_520,10,10,441,93,18,27,2024-02-03 7:00
sch_컴퓨터실_520,12,9,439,102,18,27,2024-02-03 8:00
sch_컴퓨터실_520,10,7,432,107,18,27,2024-02-03 9:00
sch_컴퓨터실_520,10,10,427,114,18,27,2024-02-03 10:00
sch_컴퓨터실_520,9,9,417,116,18,27,2024-02-03 11:00
sch_컴퓨터실_520,5,5,405,118,19,27,2024-02-03 12:00
sch_컴퓨터실_520,4,4,402,122,19,27,2024-02-03 13:00
sch_컴퓨터실_520,10,10,403,135,19,27,2024-02-03 14:00
sch_컴퓨터실_520,9,7,394,154,19,27,2024-02-03 15:00
sch_컴퓨터실_520,7,7,405,168,19,29,2024-02-03 16:00
sch_컴퓨터실_520,10,7,405,185,19,29,2024-02-03 17:00
sch_컴퓨터실_520,10,9,401,199,19,30,2024-02-03 18:00
sch_컴퓨터실_520,6,6,408,207,19,30,2024-02-03 19:00
sch_컴퓨터실_520,13,10,414,207,18,30,2024-02-03 20:00
sch_컴퓨터실_520,13,9,419,208,18,30,2024-02-03 21:00
sch_컴퓨터실_520,15,11,425,206,18,32,2024-02-03 22:00
sch_컴퓨터실_520,11,11,432,204,18,32,2024-02-03 23:00
sch_컴퓨터실_520,12,11,436,203,18,32,2024-02-04 0:00
sch_컴퓨터실_520,9,9,430,204,18,32,2024-02-04 1:00
sch_컴퓨터실_520,16,15,432,202,18,32,2024-02-04 2:00
sch_컴퓨터실_520,11,11,430,197,18,32,2024-02-04 3:00
sch_컴퓨터실_520,12,11,429,194,19,32,2024-02-04 4:00
sch_컴퓨터실_520,11,11,430,189,19,32,2024-02-04 5:00
sch_컴퓨터실_520,14,11,425,186,19,32,2024-02-04 6:00
sch_컴퓨터실_520,12,12,427,182,19,32,2024-02-04 7:00
sch_컴퓨터실_520,14,13,425,176,19,32,2024-02-04 8:00
sch_컴퓨터실_520,10,10,424,162,19,32,2024-02-04 9:00
sch_컴퓨터실_520,10,9,417,156,19,32,2024-02-04 10:00
sch_컴퓨터실_520,9,9,411,167,19,32,2024-02-04 11:00
sch_컴퓨터실_520,6,5,404,171,20,30,2024-02-04 12:00
sch_컴퓨터실_520,3,3,402,176,20,30,2024-02-04 13:00
sch_컴퓨터실_520,1,1,400,164,20,30,2024-02-04 14:00
sch_컴퓨터실_520,2,2,404,152,20,30,2024-02-04 15:00
sch_컴퓨터실_520,2,2,398,130,20,30,2024-02-04 16:00
sch_컴퓨터실_520,1,1,398,108,20,30,2024-02-04 17:00
sch_컴퓨터실_520,0,0,407,96,20,30,2024-02-04 18:00
sch_컴퓨터실_520,1,1,404,86,20,30,2024-02-04 19:00
sch_컴퓨터실_520,1,1,412,79,20,30,2024-02-04 20:00
sch_컴퓨터실_520,1,1,407,73,19,30,2024-02-04 21:00
sch_컴퓨터실_520,1,1,409,73,19,30,2024-02-04 22:00
sch_컴퓨터실_520,3,1,410,72,19,30,2024-02-04 23:00
sch_컴퓨터실_520,2,2,411,74,19,32,2024-02-05 0:00
sch_컴퓨터실_520,0,0,406,86,19,32,2024-02-05 1:00
sch_컴퓨터실_520,1,1,408,88,19,32,2024-02-05 2:00
sch_컴퓨터실_520,1,0,404,78,19,32,2024-02-05 3:00
sch_컴퓨터실_520,0,0,399,77,19,32,2024-02-05 4:00
sch_컴퓨터실_520,0,0,398,79,19,32,2024-02-05 5:00
